entry,name,class,subclass,subclass_label,inventory_type,inventory_label,slot_key,role,quality,quality_label,origin_expansion,origin_label,origin_source,present_in_vanilla,present_in_tbc,present_in_wrath,pvp_family,required_level,item_level,expansion_band,ilvl_band,old_armor,new_armor,armor_peer_median,armor_sample_count,armor_peer_window,armor_classification,armor_change_percent,old_damage_min,old_damage_max,new_damage_min,new_damage_max,weapon_damage_peer_median_dps,weapon_damage_sample_count,weapon_damage_peer_window,weapon_damage_change_percent,old_dps,new_dps,old_stat_list,new_stat_list,old_weighted_budget,new_weighted_budget,special_weapon_budget,special_weapon_stat_list,socket_budget,target_budget,target_visible_budget,target_visible_budget_unclamped,target_source,target_sample_count,peer_group,peer_window,peer_p10,peer_p25,peer_p75,peer_p90,peer_outlier,sql_blocked,sql_block_reasons,percent_over_under_before,percent_over_under_after,action,skip_reasons,warnings,special_effect_flags
13008,Dalewind Trousers,4,1,Cloth,7,Legs,legs,healer,3,Rare,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,65,65,76.0,19,within 10 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+25 Spirit, +9 Intellect, +5 Stamina","+30 Spirit, +11 Intellect, +5 Stamina",37.35,44.35,0.0,,0.0,46.03,44.82,46.03,peer_+/-10_ilvl,13,origin=0;quality=3;slot=legs;armor=1;weapon=none;pvp=none;role=healer,+/-10_ilvl,40.078,43.04,48.42,50.672,True,True,peer target requires 23.2% visible budget change,-18.85726699978275,-3.6497936128611768,report-only,,SQL blocked: peer target requires 23.2% visible budget change; visible stat target clamped to +/-20% safety cap; final visible stat budget adjusted to stay within +/-20% safety cap; armor unchanged: within +/-15% peer tolerance from 19 sample(s),
13052,Warmonger,2,8,Two-hand Sword,17,Two-hand Weapon,weapon_two_hand,physical,3,Rare,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,0,0,0.0,0,,not_checked,0.0,108.0,162.0,108.0,162.0,48.125,9,within 10 ilvl,0.0,45.0,45.0,+3 Strength,+3 Strength,3.0,3.0,0.0,,0.0,30.05,3.5999999999999996,30.05,peer_+/-5_ilvl,13,origin=0;quality=3;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=physical,+/-5_ilvl,15.006,26.080000000000002,34.37,41.986000000000004,True,True,special-effect/itemset rows require --allow-special-effects; peer target requires 901.7% visible budget change,-90.01663893510815,-90.01663893510815,unchanged,,spell payload detected and left unchanged; SQL blocked: special-effect/itemset rows require --allow-special-effects; SQL blocked: peer target requires 901.7% visible budget change; visible stat target clamped to +/-20% safety cap; rounding remained outside configured tolerance; final visible stat budget adjusted to stay within +/-20% safety cap; weapon DPS unchanged: within +/-15% peer tolerance from 9 sample(s),spell_payload
13059,Stoneraven,2,6,Polearm,17,Two-hand Weapon,weapon_two_hand,physical,3,Rare,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,0,0,0.0,0,,not_checked,0.0,118.0,178.0,118.0,178.0,45.0,11,within 10 ilvl,0.0,44.84848484848485,44.84848484848485,"+13 Strength, +13 Agility, +15 Stamina, +9 Spirit","+11 Strength, +10 Agility, +12 Stamina, +7 Spirit",45.05,36.04,0.0,,0.0,29.7,36.04,29.7,peer_+/-5_ilvl,13,origin=0;quality=3;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=physical,+/-5_ilvl,14.2,15.030000000000001,33.0,34.913999999999994,True,True,peer target requires 34.1% visible budget change,51.683501683501675,21.346801346801346,report-only,,SQL blocked: peer target requires 34.1% visible budget change; visible stat target clamped to +/-20% safety cap; final visible stat budget adjusted to stay within +/-20% safety cap; weapon DPS unchanged: within +/-15% peer tolerance from 11 sample(s),
13073,Mugthol's Helm,4,4,Plate,1,Head,head,healer,3,Rare,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,445,445,493.0,13,within 10 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+17 Spirit, +10 Strength, +17 Stamina","+17 Spirit, +10 Strength, +17 Stamina",38.39,38.39,0.0,,0.0,38.39,38.39,38.39,no_peer_skip,0,origin=0;quality=3;slot=head;armor=4;weapon=none;pvp=none;role=healer,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 13 sample(s),
13857,Runecloth Tunic,4,1,Cloth,5,Chest,chest,healer,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,68,68,66.0,9,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+17 Spirit, +11 Intellect","+14 Spirit, +9 Intellect",28.0,23.0,0.0,,0.0,23.7,23.7,23.7,peer_+/-5_ilvl,13,origin=0;quality=2;slot=chest;armor=1;weapon=none;pvp=none;role=healer,+/-5_ilvl,13.002000000000002,21.060000000000002,25.02,32.0,True,False,,18.143459915611817,-2.9535864978902926,updated,,armor unchanged: within +/-15% peer tolerance from 9 sample(s),
13858,Runecloth Robe,4,1,Cloth,20,Robe,chest,healer,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,68,68,66.0,9,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+17 Intellect, +11 Spirit","+14 Intellect, +9 Spirit",28.0,23.0,0.0,,0.0,23.7,23.7,23.7,peer_+/-5_ilvl,13,origin=0;quality=2;slot=chest;armor=1;weapon=none;pvp=none;role=healer,+/-5_ilvl,13.002000000000002,21.060000000000002,25.02,32.0,True,False,,18.143459915611817,-2.9535864978902926,updated,,armor unchanged: within +/-15% peer tolerance from 9 sample(s),
14042,Cindercloth Vest,4,1,Cloth,5,Chest,chest,healer,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,68,68,66.0,9,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+11 Spirit,+13 Spirit,11.0,13.0,0.0,,0.0,24.4,13.2,24.4,peer_+/-5_ilvl,13,origin=0;quality=2;slot=chest;armor=1;weapon=none;pvp=none;role=healer,+/-5_ilvl,21.02,22.68,28.0,32.0,True,True,special-effect/itemset rows require --allow-special-effects; peer target requires 121.8% visible budget change,-54.91803278688524,-46.721311475409834,report-only,,spell payload detected and left unchanged; SQL blocked: special-effect/itemset rows require --allow-special-effects; SQL blocked: peer target requires 121.8% visible budget change; visible stat target clamped to +/-20% safety cap; armor unchanged: within +/-15% peer tolerance from 9 sample(s),spell_payload
14444,Venomshroud Leggings,4,1,Cloth,7,Legs,legs,healer,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,59,59,62.0,10,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+15 Intellect, +12 Spirit","+15 Intellect, +12 Spirit",27.0,27.0,0.0,,0.0,31.36,27.0,27.0,peer_+/-10_ilvl,13,origin=0;quality=2;slot=legs;armor=1;weapon=none;pvp=none;role=healer,+/-10_ilvl,15.806000000000001,20.04,33.0,35.096000000000004,False,False,,-13.903061224489793,-13.903061224489793,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 10 sample(s),
14448,Highborne Bracelets,4,1,Cloth,9,Wrist,wrist,caster,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,30,30,29.0,8,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+9 Intellect, +6 Stamina","+9 Intellect, +6 Stamina",13.02,13.02,0.0,,0.0,12.004999999999999,13.02,13.02,peer_+/-10_ilvl,8,origin=0;quality=2;slot=wrist;armor=1;weapon=none;pvp=none;role=caster,+/-10_ilvl,10.479,10.92,13.26,14.312999999999999,False,False,,8.454810495626827,8.454810495626827,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 8 sample(s),
14668,Keeper's Woolies,4,2,Leather,7,Legs,legs,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,120,120,120.0,8,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+19 Agility, +7 Stamina, +3 Spirit","+19 Agility, +7 Stamina, +3 Spirit",26.69,26.69,0.0,,0.0,26.69,26.69,26.69,no_peer_skip,0,origin=0;quality=2;slot=legs;armor=2;weapon=none;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 8 sample(s),
14673,Pridelord Cape,4,1,Cloth,16,Cloak,cloak,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,34,34,34.0,23,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+3 Strength, +9 Agility, +5 Stamina","+2 Strength, +7 Agility, +5 Stamina",15.35,12.35,0.0,,0.0,12.030000000000001,12.280000000000001,12.030000000000001,peer_+/-10_ilvl,13,origin=0;quality=2;slot=cloak;armor=1;weapon=none;pvp=none;role=physical,+/-10_ilvl,10.096,10.36,13.36,15.226000000000003,True,True,peer target requires 21.6% visible budget change,27.597672485453018,2.660016625103894,report-only,,SQL blocked: peer target requires 21.6% visible budget change; visible stat target clamped to +/-20% safety cap; rounding remained outside configured tolerance; final visible stat budget adjusted to stay within +/-20% safety cap; armor unchanged: within +/-15% peer tolerance from 23 sample(s),
14801,Bloodlust Cape,4,1,Cloth,16,Cloak,cloak,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,34,34,34.0,23,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+6 Stamina, +9 Strength","+6 Stamina, +9 Strength",13.02,13.02,0.0,,0.0,12.030000000000001,13.02,13.02,peer_+/-10_ilvl,13,origin=0;quality=2;slot=cloak;armor=1;weapon=none;pvp=none;role=physical,+/-10_ilvl,10.096,10.36,13.370000000000001,15.622000000000002,False,False,,8.229426433915197,8.229426433915197,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 23 sample(s),
14850,Sunscale Legplates,4,4,Plate,7,Legs,legs,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,435,435,443.0,9,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+19 Strength, +7 Stamina, +6 Attack Power","+19 Strength, +7 Stamina, +6 Attack Power",26.69,26.69,0.0,,0.0,27.52,26.69,26.69,peer_+/-10_ilvl,8,origin=0;quality=2;slot=legs;armor=4;weapon=none;pvp=none;role=physical,+/-10_ilvl,22.4,23.525,30.295,31.918,False,False,,-3.015988372093017,-3.015988372093017,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 9 sample(s),
14861,Vanguard Vambraces,4,4,Plate,9,Wrist,wrist,healer,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,218,218,231.0,14,within 10 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+4 Spirit, +11 Stamina","+4 Spirit, +11 Stamina",11.370000000000001,11.370000000000001,0.0,,0.0,11.370000000000001,11.370000000000001,11.370000000000001,no_peer_skip,0,origin=0;quality=2;slot=wrist;armor=4;weapon=none;pvp=none;role=healer,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 14 sample(s),
15045,Green Dragonscale Breastplate,4,3,Mail,5,Chest,chest,healer,3,Rare,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,311,311,341.0,18,within 10 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+21 Spirit, +10 Stamina","+25 Spirit, +12 Stamina",27.7,33.04,0.0,,0.0,34.35,33.239999999999995,34.35,peer_+/-10_ilvl,8,origin=0;quality=3;slot=chest;armor=3;weapon=none;pvp=none;role=healer,+/-10_ilvl,25.095,30.6825,52.805,59.405,True,True,special-effect/itemset rows require --allow-special-effects; peer target requires 24.0% visible budget change,-19.359534206695784,-3.8136826783115056,report-only,,itemset detected; set bonuses are not modeled; SQL blocked: special-effect/itemset rows require --allow-special-effects; SQL blocked: peer target requires 24.0% visible budget change; visible stat target clamped to +/-20% safety cap; armor unchanged: within +/-15% peer tolerance from 18 sample(s),itemset
15083,Wicked Leather Gauntlets,4,2,Leather,10,Hands,hands,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,86,86,87.0,8,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+12 Agility, +11 Stamina","+12 Agility, +11 Stamina",19.37,19.37,0.0,,0.0,22.0,19.37,19.37,peer_+/-10_ilvl,9,origin=0;quality=2;slot=hands;armor=2;weapon=none;pvp=none;role=physical,+/-10_ilvl,18.8,19.0,24.36,25.272,False,False,,-11.95454545454545,-11.95454545454545,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 8 sample(s),
15995,Thorium Rifle,2,3,Gun,26,Ranged,ranged,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,0,0,0.0,0,,not_checked,0.0,42.0,79.0,42.0,79.0,0.0,0,,0.0,24.2,24.2,+17 Attack Power,+17 Attack Power,0.0,0.0,8.5,+17 Attack Power,0.0,0.0,0.0,0.0,no_peer_skip,0,origin=0;quality=2;slot=ranged;armor=none;weapon=ranged:bow_gun_crossbow;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,special weapon stat budget excluded from normal visible stat budget; normal stats unchanged: not enough comparable peer samples; weapon damage unchanged: not enough comparable physical weapon samples,
16768,Furbolg Medicine Pouch,4,0,Misc,23,Held in Off-hand,held_in_off_hand,generic,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,52,classic_leveling,050-059,0,0,0.0,0,,not_armor,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+10 Stamina,+10 Stamina,6.7,6.7,0.0,,0.0,6.7,6.7,6.7,no_peer_skip,0,origin=0;quality=2;slot=held_in_off_hand;armor=0;weapon=none;pvp=none;role=generic,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; special-effect/itemset rows require --allow-special-effects,0.0,0.0,unchanged,,spell payload detected and left unchanged; SQL blocked: special-effect/itemset rows require --allow-special-effects; normal stats unchanged: not enough comparable peer samples,spell_payload
16769,Furbolg Medicine Totem,2,4,Mace,13,One-hand Weapon,weapon_one_hand,healer,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,0,0,0.0,0,,not_checked,0.0,54.0,101.0,54.0,101.0,31.286,8,within 10 ilvl,0.0,31.0,31.0,"+6 Stamina, +6 Spirit","+6 Stamina, +6 Spirit",10.02,10.02,0.0,,0.0,10.02,10.02,10.02,no_peer_skip,0,origin=0;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=healer,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; weapon DPS unchanged: within +/-15% peer tolerance from 8 sample(s),
17050,Chan's Imperial Robes,4,1,Cloth,20,Robe,chest,healer,3,Rare,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,75,75,85.0,11,within 10 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+20 Stamina, +10 Spirit, +10 Intellect","+24 Stamina, +12 Spirit, +12 Intellect",33.4,40.08,0.0,,0.0,45.04,40.08,45.04,peer_+/-10_ilvl,11,origin=0;quality=3;slot=chest;armor=1;weapon=none;pvp=none;role=healer,+/-10_ilvl,31.7,36.355000000000004,48.625,51.61,True,True,peer target requires 34.9% visible budget change,-25.843694493783303,-11.012433392539966,report-only,,SQL blocked: peer target requires 34.9% visible budget change; visible stat target clamped to +/-20% safety cap; armor unchanged: within +/-15% peer tolerance from 11 sample(s),
17739,Grovekeeper's Drape,4,1,Cloth,16,Cloak,cloak,generic,3,Rare,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,37,37,38.0,17,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+12 Stamina,+12 Stamina,8.040000000000001,8.040000000000001,0.0,,0.0,8.040000000000001,8.040000000000001,8.040000000000001,no_peer_skip,0,origin=0;quality=3;slot=cloak;armor=1;weapon=none;pvp=none;role=generic,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 17 sample(s),
17740,Soothsayer's Headdress,4,2,Leather,1,Head,head,healer,3,Rare,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,122,122,122.0,11,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+25 Intellect, +8 Spirit, +7 Stamina","+25 Intellect, +8 Spirit, +7 Stamina",37.69,37.69,0.0,,0.0,37.69,37.69,37.69,no_peer_skip,0,origin=0;quality=3;slot=head;armor=2;weapon=none;pvp=none;role=healer,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 11 sample(s),
18764,TEST GUN Raid,2,3,Gun,26,Ranged,ranged,physical,2,Uncommon,-1,custom_or_unknown,missing_from_origin_manifest,False,False,False,none,47,52,classic_leveling,050-059,0,0,0.0,0,,not_checked,0.0,42.0,79.0,42.0,79.0,0.0,0,,0.0,24.2,24.2,+17 Attack Power,+17 Attack Power,0.0,0.0,8.5,+17 Attack Power,0.0,0.0,0.0,0.0,no_peer_skip,0,origin=-1;quality=2;slot=ranged;armor=none;weapon=ranged:bow_gun_crossbow;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin_expansion missing; select custom_or_unknown explicitly for SQL,0.0,0.0,skipped,name matched exclusion pattern Test ,special weapon stat budget excluded from normal visible stat budget; SQL blocked: origin_expansion missing; select custom_or_unknown explicitly for SQL; normal stats unchanged: not enough comparable peer samples,
18765,TEST GUN Horde50,2,3,Gun,26,Ranged,ranged,physical,2,Uncommon,-1,custom_or_unknown,missing_from_origin_manifest,False,False,False,none,47,52,classic_leveling,050-059,0,0,0.0,0,,not_checked,0.0,42.0,79.0,42.0,79.0,0.0,0,,0.0,24.2,24.2,+17 Attack Power,+17 Attack Power,0.0,0.0,8.5,+17 Attack Power,0.0,0.0,0.0,0.0,no_peer_skip,0,origin=-1;quality=2;slot=ranged;armor=none;weapon=ranged:bow_gun_crossbow;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin_expansion missing; select custom_or_unknown explicitly for SQL,0.0,0.0,skipped,name matched exclusion pattern Test ,special weapon stat budget excluded from normal visible stat budget; SQL blocked: origin_expansion missing; select custom_or_unknown explicitly for SQL; normal stats unchanged: not enough comparable peer samples,
19982,Duskbat Drape,4,1,Cloth,16,Cloak,cloak,physical,3,Rare,0,vanilla,origin_manifest,True,True,True,none,0,52,classic_leveling,050-059,37,37,38.0,17,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+14 Agility,+16 Agility,14.0,16.0,0.0,,0.0,18.05,16.8,18.05,peer_+/-10_ilvl,15,origin=0;quality=3;slot=cloak;armor=1;weapon=none;pvp=none;role=physical,+/-10_ilvl,13.34,16.525,19.685000000000002,23.028,True,True,special-effect/itemset rows require --allow-special-effects; peer target requires 28.9% visible budget change,-22.437673130193907,-11.357340720221611,report-only,,spell payload detected and left unchanged; SQL blocked: special-effect/itemset rows require --allow-special-effects; SQL blocked: peer target requires 28.9% visible budget change; visible stat target clamped to +/-20% safety cap; final visible stat budget adjusted to stay within +/-20% safety cap; armor unchanged: within +/-15% peer tolerance from 17 sample(s),spell_payload
19984,Ebon Mask,4,2,Leather,1,Head,head,physical,3,Rare,0,vanilla,origin_manifest,True,True,True,none,0,52,classic_leveling,050-059,122,122,122.0,11,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+11 Stamina, +14 Crit Rating, +36 Attack Power","+11 Stamina, +14 Crit Rating, +36 Attack Power",39.370000000000005,39.370000000000005,0.0,,0.0,39.370000000000005,39.370000000000005,39.370000000000005,no_peer_skip,0,origin=0;quality=3;slot=head;armor=2;weapon=none;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 11 sample(s),
19986,Pirate's Eye Patch,4,2,Leather,1,Head,head,physical,3,Rare,-1,custom_or_unknown,missing_from_origin_manifest,False,False,False,none,0,52,classic_leveling,050-059,122,122,122.0,11,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+20 Stamina, +12 Agility","+20 Stamina, +12 Agility",25.4,25.4,0.0,,0.0,25.4,25.4,25.4,no_peer_skip,0,origin=-1;quality=3;slot=head;armor=2;weapon=none;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin_expansion missing; select custom_or_unknown explicitly for SQL; special-effect/itemset rows require --allow-special-effects,0.0,0.0,unchanged,,spell payload detected and left unchanged; SQL blocked: origin_expansion missing; select custom_or_unknown explicitly for SQL; SQL blocked: special-effect/itemset rows require --allow-special-effects; normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 11 sample(s),spell_payload
20003,Devilsaur Claws,2,13,Fist,21,Main-hand Weapon,weapon_main_hand,physical,3,Rare,-1,custom_or_unknown,missing_from_origin_manifest,False,False,False,none,0,52,classic_leveling,050-059,0,0,0.0,0,,not_checked,0.0,48.0,90.0,48.0,90.0,0.0,0,,0.0,34.5,34.5,+4 Agility,+4 Agility,4.0,4.0,0.0,,0.0,4.0,4.0,4.0,no_peer_skip,0,origin=-1;quality=3;slot=weapon_main_hand;armor=none;weapon=weapon_main_hand:physical;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin_expansion missing; select custom_or_unknown explicitly for SQL; special-effect/itemset rows require --allow-special-effects,0.0,0.0,unchanged,,spell payload detected and left unchanged; SQL blocked: origin_expansion missing; select custom_or_unknown explicitly for SQL; SQL blocked: special-effect/itemset rows require --allow-special-effects; normal stats unchanged: not enough comparable peer samples; weapon damage unchanged: not enough comparable physical weapon samples,spell_payload
